,City,Country,Date,Temperature,Humidity,Wind Speed
775,Pristina,Kosovo,2023-02-24 15:00:00,12.31,60,3.94
776,Pristina,Kosovo,2023-02-24 18:00:00,8.7,75,2.24
777,Pristina,Kosovo,2023-02-24 21:00:00,7.3,84,1.74
778,Pristina,Kosovo,2023-02-25 00:00:00,6.28,89,2.18
779,Pristina,Kosovo,2023-02-25 03:00:00,5.2,92,2.17
780,Pristina,Kosovo,2023-02-25 06:00:00,5.51,92,2.71
781,Pristina,Kosovo,2023-02-25 09:00:00,9.66,70,4.29
782,Pristina,Kosovo,2023-02-25 12:00:00,14.03,50,8.34
783,Pristina,Kosovo,2023-02-25 15:00:00,11.74,62,7.03
784,Pristina,Kosovo,2023-02-25 18:00:00,10.65,60,6.48
785,Pristina,Kosovo,2023-02-25 21:00:00,8.44,71,2.77
786,Pristina,Kosovo,2023-02-26 00:00:00,7.63,72,2.53
787,Pristina,Kosovo,2023-02-26 03:00:00,6.83,80,1.33
788,Pristina,Kosovo,2023-02-26 06:00:00,6.82,80,1.85
789,Pristina,Kosovo,2023-02-26 09:00:00,10.55,62,1.97
790,Pristina,Kosovo,2023-02-26 12:00:00,9.22,62,0.77
791,Pristina,Kosovo,2023-02-26 15:00:00,2.79,87,4.33
792,Pristina,Kosovo,2023-02-26 18:00:00,0.27,94,3.12
793,Pristina,Kosovo,2023-02-26 21:00:00,0.43,89,2.64
794,Pristina,Kosovo,2023-02-27 00:00:00,-0.02,91,1.87
795,Pristina,Kosovo,2023-02-27 03:00:00,0.22,89,1.48
796,Pristina,Kosovo,2023-02-27 06:00:00,0.61,89,1.24
797,Pristina,Kosovo,2023-02-27 09:00:00,3.15,87,1.1
798,Pristina,Kosovo,2023-02-27 12:00:00,5.51,83,1.19
799,Pristina,Kosovo,2023-02-27 15:00:00,5.44,85,2.55
800,Riga,Latvia,2023-02-22 18:00:00,-5.06,70,2.24
801,Riga,Latvia,2023-02-22 21:00:00,-5.76,73,2.4
802,Riga,Latvia,2023-02-23 00:00:00,-6.47,76,2.97
803,Riga,Latvia,2023-02-23 03:00:00,-6.67,77,3.19
804,Riga,Latvia,2023-02-23 06:00:00,-5.72,74,3.74
805,Riga,Latvia,2023-02-23 09:00:00,-2.64,63,4.94
806,Riga,Latvia,2023-02-23 12:00:00,-0.3,57,4.99
807,Riga,Latvia,2023-02-23 15:00:00,-0.04,58,5.11
808,Riga,Latvia,2023-02-23 18:00:00,0.09,62,5.63
809,Riga,Latvia,2023-02-23 21:00:00,0.24,62,5.4
810,Riga,Latvia,2023-02-24 00:00:00,-1.11,95,5.36
811,Riga,Latvia,2023-02-24 03:00:00,-0.43,96,4.55
812,Riga,Latvia,2023-02-24 06:00:00,0.38,98,3.48
813,Riga,Latvia,2023-02-24 09:00:00,0.95,99,2.14
814,Riga,Latvia,2023-02-24 12:00:00,1.16,98,2.1
815,Riga,Latvia,2023-02-24 15:00:00,0.95,96,2.66
816,Riga,Latvia,2023-02-24 18:00:00,0.29,99,2.31
817,Riga,Latvia,2023-02-24 21:00:00,0.3,99,2.7
818,Riga,Latvia,2023-02-25 00:00:00,0.21,99,1.68
819,Riga,Latvia,2023-02-25 03:00:00,0.01,99,1.17
820,Riga,Latvia,2023-02-25 06:00:00,-0.37,98,1.8
821,Riga,Latvia,2023-02-25 09:00:00,0.37,92,3.08
822,Riga,Latvia,2023-02-25 12:00:00,0.04,85,3.59
823,Riga,Latvia,2023-02-25 15:00:00,-0.3,89,4.65
824,Riga,Latvia,2023-02-25 18:00:00,-1.01,91,6.12
825,Riga,Latvia,2023-02-25 21:00:00,-2.23,91,7.15
826,Riga,Latvia,2023-02-26 00:00:00,-2.45,83,7.89
827,Riga,Latvia,2023-02-26 03:00:00,-2.75,79,8.51
828,Riga,Latvia,2023-02-26 06:00:00,-3.16,78,8.38
829,Riga,Latvia,2023-02-26 09:00:00,-2.41,74,8.48
830,Riga,Latvia,2023-02-26 12:00:00,-1.91,72,8.1
831,Riga,Latvia,2023-02-26 15:00:00,-2.44,73,7.65
832,Riga,Latvia,2023-02-26 18:00:00,-2.62,72,6.96
833,Riga,Latvia,2023-02-26 21:00:00,-2.97,74,5.24
834,Riga,Latvia,2023-02-27 00:00:00,-2.93,76,4.16
835,Riga,Latvia,2023-02-27 03:00:00,-3.08,78,3.44
836,Riga,Latvia,2023-02-27 06:00:00,-3.28,83,1.88
837,Riga,Latvia,2023-02-27 09:00:00,0.05,70,2.88
838,Riga,Latvia,2023-02-27 12:00:00,2.28,70,3.69
839,Riga,Latvia,2023-02-27 15:00:00,1.85,79,3.59
840,Vaduz,Liechtenstein,2023-02-22 18:00:00,10.8,74,0.82
841,Vaduz,Liechtenstein,2023-02-22 21:00:00,9.98,79,0.67
842,Vaduz,Liechtenstein,2023-02-23 00:00:00,9.21,85,0.43
843,Vaduz,Liechtenstein,2023-02-23 03:00:00,7.87,96,0.62
844,Vaduz,Liechtenstein,2023-02-23 06:00:00,7.76,97,0.29
845,Vaduz,Liechtenstein,2023-02-23 09:00:00,8.09,95,0.55
846,Vaduz,Liechtenstein,2023-02-23 12:00:00,9.07,87,0.37
847,Vaduz,Liechtenstein,2023-02-23 15:00:00,10.47,75,0.33
848,Vaduz,Liechtenstein,2023-02-23 18:00:00,8.93,81,0.9
849,Vaduz,Liechtenstein,2023-02-23 21:00:00,7.32,83,1.81
850,Vaduz,Liechtenstein,2023-02-24 00:00:00,6.18,83,2.49
851,Vaduz,Liechtenstein,2023-02-24 03:00:00,5.13,83,2.66
852,Vaduz,Liechtenstein,2023-02-24 06:00:00,4.91,83,2.89
853,Vaduz,Liechtenstein,2023-02-24 09:00:00,9.72,64,2.68
854,Vaduz,Liechtenstein,2023-02-24 12:00:00,12.9,52,2.38
855,Vaduz,Liechtenstein,2023-02-24 15:00:00,12.32,56,1.19
856,Vaduz,Liechtenstein,2023-02-24 18:00:00,8.79,82,1.25
857,Vaduz,Liechtenstein,2023-02-24 21:00:00,7.27,88,1.63
858,Vaduz,Liechtenstein,2023-02-25 00:00:00,4.42,99,2.46
859,Vaduz,Liechtenstein,2023-02-25 03:00:00,3.5,99,1.52
860,Vaduz,Liechtenstein,2023-02-25 06:00:00,3.38,99,1.8
861,Vaduz,Liechtenstein,2023-02-25 09:00:00,3.58,97,2.4
862,Vaduz,Liechtenstein,2023-02-25 12:00:00,3.71,94,1.9
863,Vaduz,Liechtenstein,2023-02-25 15:00:00,2.73,95,2.31
864,Vaduz,Liechtenstein,2023-02-25 18:00:00,0.44,98,1.29
865,Vaduz,Liechtenstein,2023-02-25 21:00:00,-2.21,99,0.53
866,Vaduz,Liechtenstein,2023-02-26 00:00:00,-2.27,96,0.62
867,Vaduz,Liechtenstein,2023-02-26 03:00:00,-5.93,97,0.73
868,Vaduz,Liechtenstein,2023-02-26 06:00:00,-4.81,96,1.07
869,Vaduz,Liechtenstein,2023-02-26 09:00:00,-2.26,87,2.5
870,Vaduz,Liechtenstein,2023-02-26 12:00:00,-0.4,78,3.08
871,Vaduz,Liechtenstein,2023-02-26 15:00:00,-0.09,83,3.23
872,Vaduz,Liechtenstein,2023-02-26 18:00:00,-4.95,97,0.96
873,Vaduz,Liechtenstein,2023-02-26 21:00:00,-5.6,97,0.34
874,Vaduz,Liechtenstein,2023-02-27 00:00:00,-7.49,95,1.45
875,Vaduz,Liechtenstein,2023-02-27 03:00:00,-8.18,93,1.45
876,Vaduz,Liechtenstein,2023-02-27 06:00:00,-6.95,90,1.47
877,Vaduz,Liechtenstein,2023-02-27 09:00:00,-1.0,70,0.7
878,Vaduz,Liechtenstein,2023-02-27 12:00:00,2.14,72,1.61
879,Vaduz,Liechtenstein,2023-02-27 15:00:00,1.9,81,1.64
880,Vilnius,Lithuania,2023-02-22 18:00:00,-4.51,80,2.37
881,Vilnius,Lithuania,2023-02-22 21:00:00,-5.07,81,2.59
882,Vilnius,Lithuania,2023-02-23 00:00:00,-6.04,82,2.12
883,Vilnius,Lithuania,2023-02-23 03:00:00,-7.03,80,2.15
884,Vilnius,Lithuania,2023-02-23 06:00:00,-6.32,72,2.73
885,Vilnius,Lithuania,2023-02-23 09:00:00,-2.74,53,4.27
886,Vilnius,Lithuania,2023-02-23 12:00:00,-0.04,49,5.19
887,Vilnius,Lithuania,2023-02-23 15:00:00,-0.48,55,4.67
888,Vilnius,Lithuania,2023-02-23 18:00:00,-0.73,61,5.18
889,Vilnius,Lithuania,2023-02-23 21:00:00,-0.68,67,5.56
890,Vilnius,Lithuania,2023-02-24 00:00:00,-0.31,70,5.7
891,Vilnius,Lithuania,2023-02-24 03:00:00,-0.89,95,5.38
892,Vilnius,Lithuania,2023-02-24 06:00:00,0.47,94,4.78
893,Vilnius,Lithuania,2023-02-24 09:00:00,0.92,98,3.79
894,Vilnius,Lithuania,2023-02-24 12:00:00,1.54,98,3.51
895,Vilnius,Lithuania,2023-02-24 15:00:00,1.56,80,4.27
896,Vilnius,Lithuania,2023-02-24 18:00:00,0.72,80,3.43
897,Vilnius,Lithuania,2023-02-24 21:00:00,-0.25,85,2.77
898,Vilnius,Lithuania,2023-02-25 00:00:00,-0.46,89,2.6
899,Vilnius,Lithuania,2023-02-25 03:00:00,-1.38,95,1.51
900,Vilnius,Lithuania,2023-02-25 06:00:00,-0.57,94,1.41
901,Vilnius,Lithuania,2023-02-25 09:00:00,0.48,97,1.28
902,Vilnius,Lithuania,2023-02-25 12:00:00,0.89,99,1.49
903,Vilnius,Lithuania,2023-02-25 15:00:00,0.44,99,2.01
904,Vilnius,Lithuania,2023-02-25 18:00:00,-0.65,98,3.0
905,Vilnius,Lithuania,2023-02-25 21:00:00,-0.03,98,3.74
906,Vilnius,Lithuania,2023-02-26 00:00:00,-1.16,96,4.82
907,Vilnius,Lithuania,2023-02-26 03:00:00,-2.42,94,5.18
908,Vilnius,Lithuania,2023-02-26 06:00:00,-3.74,91,5.32
909,Vilnius,Lithuania,2023-02-26 09:00:00,-3.0,89,6.03
910,Vilnius,Lithuania,2023-02-26 12:00:00,-1.56,79,6.01
911,Vilnius,Lithuania,2023-02-26 15:00:00,-2.61,82,5.82
912,Vilnius,Lithuania,2023-02-26 18:00:00,-3.82,86,4.97
913,Vilnius,Lithuania,2023-02-26 21:00:00,-4.24,88,4.72
914,Vilnius,Lithuania,2023-02-27 00:00:00,-4.81,88,4.44
915,Vilnius,Lithuania,2023-02-27 03:00:00,-6.06,91,3.35
916,Vilnius,Lithuania,2023-02-27 06:00:00,-6.25,94,2.51
917,Vilnius,Lithuania,2023-02-27 09:00:00,-2.66,76,3.18
918,Vilnius,Lithuania,2023-02-27 12:00:00,-0.42,70,3.4
919,Vilnius,Lithuania,2023-02-27 15:00:00,-1.41,81,2.23
920,Luxembourg,Luxembourg,2023-02-22 18:00:00,10.33,83,2.51
921,Luxembourg,Luxembourg,2023-02-22 21:00:00,9.56,88,1.19
922,Luxembourg,Luxembourg,2023-02-23 00:00:00,8.72,93,1.22
923,Luxembourg,Luxembourg,2023-02-23 03:00:00,7.51,97,1.04
924,Luxembourg,Luxembourg,2023-02-23 06:00:00,7.46,98,1.01
925,Luxembourg,Luxembourg,2023-02-23 09:00:00,8.19,95,0.77
926,Luxembourg,Luxembourg,2023-02-23 12:00:00,9.65,85,0.39
927,Luxembourg,Luxembourg,2023-02-23 15:00:00,10.51,79,2.08
928,Luxembourg,Luxembourg,2023-02-23 18:00:00,8.45,90,2.26
929,Luxembourg,Luxembourg,2023-02-23 21:00:00,7.6,92,2.41
930,Luxembourg,Luxembourg,2023-02-24 00:00:00,6.0,93,2.17
931,Luxembourg,Luxembourg,2023-02-24 03:00:00,5.25,93,2.11
932,Luxembourg,Luxembourg,2023-02-24 06:00:00,5.71,92,1.7
933,Luxembourg,Luxembourg,2023-02-24 09:00:00,5.65,87,3.4
934,Luxembourg,Luxembourg,2023-02-24 12:00:00,6.7,69,4.07
935,Luxembourg,Luxembourg,2023-02-24 15:00:00,5.3,71,4.98
936,Luxembourg,Luxembourg,2023-02-24 18:00:00,3.2,97,2.91
937,Luxembourg,Luxembourg,2023-02-24 21:00:00,3.99,79,5.1
938,Luxembourg,Luxembourg,2023-02-25 00:00:00,1.28,86,3.26
939,Luxembourg,Luxembourg,2023-02-25 03:00:00,-0.19,90,2.98
940,Luxembourg,Luxembourg,2023-02-25 06:00:00,-0.56,91,2.69
941,Luxembourg,Luxembourg,2023-02-25 09:00:00,2.52,74,4.18
942,Luxembourg,Luxembourg,2023-02-25 12:00:00,5.76,49,4.96
943,Luxembourg,Luxembourg,2023-02-25 15:00:00,5.21,54,5.21
944,Luxembourg,Luxembourg,2023-02-25 18:00:00,1.48,74,2.57
945,Luxembourg,Luxembourg,2023-02-25 21:00:00,0.23,83,2.9
946,Luxembourg,Luxembourg,2023-02-26 00:00:00,-0.49,70,5.24
947,Luxembourg,Luxembourg,2023-02-26 03:00:00,-1.46,67,5.48
948,Luxembourg,Luxembourg,2023-02-26 06:00:00,-2.12,68,6.16
949,Luxembourg,Luxembourg,2023-02-26 09:00:00,-0.25,55,8.06
950,Luxembourg,Luxembourg,2023-02-26 12:00:00,2.36,40,7.49
951,Luxembourg,Luxembourg,2023-02-26 15:00:00,3.09,39,7.46
952,Luxembourg,Luxembourg,2023-02-26 18:00:00,0.24,51,5.98
953,Luxembourg,Luxembourg,2023-02-26 21:00:00,-0.97,60,6.14
954,Luxembourg,Luxembourg,2023-02-27 00:00:00,-1.56,63,5.97
955,Luxembourg,Luxembourg,2023-02-27 03:00:00,-2.19,64,6.22
956,Luxembourg,Luxembourg,2023-02-27 06:00:00,-3.12,66,6.05
957,Luxembourg,Luxembourg,2023-02-27 09:00:00,-1.07,50,7.6
958,Luxembourg,Luxembourg,2023-02-27 12:00:00,2.37,33,7.43
959,Luxembourg,Luxembourg,2023-02-27 15:00:00,2.8,38,6.97
960,Valletta,Malta,2023-02-22 18:00:00,16.3,77,3.04
961,Valletta,Malta,2023-02-22 21:00:00,15.82,74,2.65
962,Valletta,Malta,2023-02-23 00:00:00,15.25,72,2.91
963,Valletta,Malta,2023-02-23 03:00:00,14.68,70,2.43
964,Valletta,Malta,2023-02-23 06:00:00,14.82,72,2.58
965,Valletta,Malta,2023-02-23 09:00:00,15.93,72,2.11
966,Valletta,Malta,2023-02-23 12:00:00,16.5,72,1.46
967,Valletta,Malta,2023-02-23 15:00:00,16.59,70,1.11
968,Valletta,Malta,2023-02-23 18:00:00,15.6,75,1.92
969,Valletta,Malta,2023-02-23 21:00:00,15.37,74,2.01
970,Valletta,Malta,2023-02-24 00:00:00,15.27,73,1.93
971,Valletta,Malta,2023-02-24 03:00:00,15.21,71,2.02
972,Valletta,Malta,2023-02-24 06:00:00,15.27,70,2.72
973,Valletta,Malta,2023-02-24 09:00:00,16.35,65,3.7
974,Valletta,Malta,2023-02-24 12:00:00,17.12,64,3.96
975,Valletta,Malta,2023-02-24 15:00:00,17.3,62,3.52
976,Valletta,Malta,2023-02-24 18:00:00,16.26,68,4.3
977,Valletta,Malta,2023-02-24 21:00:00,16.14,72,5.22
978,Valletta,Malta,2023-02-25 00:00:00,15.95,75,5.85
979,Valletta,Malta,2023-02-25 03:00:00,16.04,77,7.32
980,Valletta,Malta,2023-02-25 06:00:00,16.43,76,8.86
981,Valletta,Malta,2023-02-25 09:00:00,16.98,73,10.54
982,Valletta,Malta,2023-02-25 12:00:00,16.61,72,5.79
983,Valletta,Malta,2023-02-25 15:00:00,16.45,76,10.47
984,Valletta,Malta,2023-02-25 18:00:00,16.57,76,8.55
985,Valletta,Malta,2023-02-25 21:00:00,16.32,82,6.58
986,Valletta,Malta,2023-02-26 00:00:00,15.42,87,7.3
987,Valletta,Malta,2023-02-26 03:00:00,14.52,89,12.17
988,Valletta,Malta,2023-02-26 06:00:00,14.28,81,9.78
989,Valletta,Malta,2023-02-26 09:00:00,14.48,70,9.72
990,Valletta,Malta,2023-02-26 12:00:00,14.7,68,8.36
991,Valletta,Malta,2023-02-26 15:00:00,14.46,71,6.22
992,Valletta,Malta,2023-02-26 18:00:00,14.32,70,3.21
993,Valletta,Malta,2023-02-26 21:00:00,13.98,70,1.79
994,Valletta,Malta,2023-02-27 00:00:00,13.86,72,2.56
995,Valletta,Malta,2023-02-27 03:00:00,14.15,73,5.58
996,Valletta,Malta,2023-02-27 06:00:00,14.31,77,7.68
997,Valletta,Malta,2023-02-27 09:00:00,14.74,82,9.63
998,Valletta,Malta,2023-02-27 12:00:00,14.9,85,10.65
999,Valletta,Malta,2023-02-27 15:00:00,15.04,88,12.08
1000,Chisinau,Moldova,2023-02-22 18:00:00,5.4,60,3.05
1001,Chisinau,Moldova,2023-02-22 21:00:00,4.76,64,2.4
1002,Chisinau,Moldova,2023-02-23 00:00:00,3.06,75,2.47
1003,Chisinau,Moldova,2023-02-23 03:00:00,0.41,84,2.09
1004,Chisinau,Moldova,2023-02-23 06:00:00,0.35,82,1.88
1005,Chisinau,Moldova,2023-02-23 09:00:00,3.51,60,3.3
1006,Chisinau,Moldova,2023-02-23 12:00:00,5.34,46,2.96
1007,Chisinau,Moldova,2023-02-23 15:00:00,4.99,46,3.29
1008,Chisinau,Moldova,2023-02-23 18:00:00,2.48,58,3.32
1009,Chisinau,Moldova,2023-02-23 21:00:00,0.72,69,5.0
1010,Chisinau,Moldova,2023-02-24 00:00:00,0.02,72,5.16
1011,Chisinau,Moldova,2023-02-24 03:00:00,1.26,73,6.5
1012,Chisinau,Moldova,2023-02-24 06:00:00,2.66,74,7.38
1013,Chisinau,Moldova,2023-02-24 09:00:00,5.14,69,8.01
1014,Chisinau,Moldova,2023-02-24 12:00:00,7.18,72,8.53
1015,Chisinau,Moldova,2023-02-24 15:00:00,6.87,78,7.88
1016,Chisinau,Moldova,2023-02-24 18:00:00,6.44,82,7.28
1017,Chisinau,Moldova,2023-02-24 21:00:00,5.37,90,6.01
1018,Chisinau,Moldova,2023-02-25 00:00:00,4.59,93,3.57
1019,Chisinau,Moldova,2023-02-25 03:00:00,4.22,92,2.74
1020,Chisinau,Moldova,2023-02-25 06:00:00,5.61,86,3.78
1021,Chisinau,Moldova,2023-02-25 09:00:00,11.45,63,7.65
1022,Chisinau,Moldova,2023-02-25 12:00:00,15.29,50,10.16
1023,Chisinau,Moldova,2023-02-25 15:00:00,14.18,54,10.02
1024,Chisinau,Moldova,2023-02-25 18:00:00,13.0,61,10.34
1025,Chisinau,Moldova,2023-02-25 21:00:00,9.83,78,5.28
1026,Chisinau,Moldova,2023-02-26 00:00:00,7.14,75,3.05
1027,Chisinau,Moldova,2023-02-26 03:00:00,6.6,75,0.56
1028,Chisinau,Moldova,2023-02-26 06:00:00,6.64,72,0.73
1029,Chisinau,Moldova,2023-02-26 09:00:00,4.92,86,1.91
1030,Chisinau,Moldova,2023-02-26 12:00:00,3.05,97,3.53
1031,Chisinau,Moldova,2023-02-26 15:00:00,2.42,99,4.03
1032,Chisinau,Moldova,2023-02-26 18:00:00,2.39,98,4.63
1033,Chisinau,Moldova,2023-02-26 21:00:00,1.56,100,4.69
1034,Chisinau,Moldova,2023-02-27 00:00:00,1.67,98,4.95
1035,Chisinau,Moldova,2023-02-27 03:00:00,1.41,99,4.55
1036,Chisinau,Moldova,2023-02-27 06:00:00,1.9,99,3.97
1037,Chisinau,Moldova,2023-02-27 09:00:00,3.25,88,5.79
1038,Chisinau,Moldova,2023-02-27 12:00:00,5.38,66,5.82
1039,Chisinau,Moldova,2023-02-27 15:00:00,5.07,65,3.91
1040,Monaco,Monaco,2023-02-22 18:00:00,12.49,84,1.35
1041,Monaco,Monaco,2023-02-22 21:00:00,12.36,82,1.36
1042,Monaco,Monaco,2023-02-23 00:00:00,12.13,82,1.26
1043,Monaco,Monaco,2023-02-23 03:00:00,11.84,83,1.59
1044,Monaco,Monaco,2023-02-23 06:00:00,11.64,84,1.88
1045,Monaco,Monaco,2023-02-23 09:00:00,12.38,78,1.81
1046,Monaco,Monaco,2023-02-23 12:00:00,12.77,77,2.45
1047,Monaco,Monaco,2023-02-23 15:00:00,12.93,77,2.94
1048,Monaco,Monaco,2023-02-23 18:00:00,12.61,78,2.61
1049,Monaco,Monaco,2023-02-23 21:00:00,12.41,80,2.68
1050,Monaco,Monaco,2023-02-24 00:00:00,12.17,76,2.36
1051,Monaco,Monaco,2023-02-24 03:00:00,11.98,70,1.74
1052,Monaco,Monaco,2023-02-24 06:00:00,11.66,67,2.1
1053,Monaco,Monaco,2023-02-24 09:00:00,13.3,60,1.7
1054,Monaco,Monaco,2023-02-24 12:00:00,13.56,72,3.05
1055,Monaco,Monaco,2023-02-24 15:00:00,13.52,80,1.71
1056,Monaco,Monaco,2023-02-24 18:00:00,12.92,85,1.41
1057,Monaco,Monaco,2023-02-24 21:00:00,12.35,88,1.59
1058,Monaco,Monaco,2023-02-25 00:00:00,11.92,85,2.55
1059,Monaco,Monaco,2023-02-25 03:00:00,11.44,76,2.94
1060,Monaco,Monaco,2023-02-25 06:00:00,11.23,66,2.01
1061,Monaco,Monaco,2023-02-25 09:00:00,12.65,60,0.4
1062,Monaco,Monaco,2023-02-25 12:00:00,13.05,62,1.41
1063,Monaco,Monaco,2023-02-25 15:00:00,12.98,69,2.12
1064,Monaco,Monaco,2023-02-25 18:00:00,12.41,73,0.44
1065,Monaco,Monaco,2023-02-25 21:00:00,12.19,71,0.7
1066,Monaco,Monaco,2023-02-26 00:00:00,11.81,70,1.3
1067,Monaco,Monaco,2023-02-26 03:00:00,11.38,67,0.88
1068,Monaco,Monaco,2023-02-26 06:00:00,10.97,64,1.25
1069,Monaco,Monaco,2023-02-26 09:00:00,12.31,61,0.68
1070,Monaco,Monaco,2023-02-26 12:00:00,12.57,73,2.52
1071,Monaco,Monaco,2023-02-26 15:00:00,10.01,84,3.92
1072,Monaco,Monaco,2023-02-26 18:00:00,8.02,63,5.2
1073,Monaco,Monaco,2023-02-26 21:00:00,8.03,54,4.24
1074,Monaco,Monaco,2023-02-27 00:00:00,8.2,57,7.08
1075,Monaco,Monaco,2023-02-27 03:00:00,7.72,52,6.92
1076,Monaco,Monaco,2023-02-27 06:00:00,7.09,48,4.81
1077,Monaco,Monaco,2023-02-27 09:00:00,8.2,38,5.15
1078,Monaco,Monaco,2023-02-27 12:00:00,9.67,34,5.37
1079,Monaco,Monaco,2023-02-27 15:00:00,9.67,35,5.92
1080,Podgorica,Montenegro,2023-02-22 18:00:00,14.73,44,0.84
1081,Podgorica,Montenegro,2023-02-22 21:00:00,13.42,56,1.28
1082,Podgorica,Montenegro,2023-02-23 00:00:00,11.54,68,1.11
1083,Podgorica,Montenegro,2023-02-23 03:00:00,9.47,79,1.39
1084,Podgorica,Montenegro,2023-02-23 06:00:00,9.47,77,1.07
1085,Podgorica,Montenegro,2023-02-23 09:00:00,12.12,70,0.57
1086,Podgorica,Montenegro,2023-02-23 12:00:00,13.61,66,1.18
1087,Podgorica,Montenegro,2023-02-23 15:00:00,13.47,69,1.06
1088,Podgorica,Montenegro,2023-02-23 18:00:00,11.14,82,0.65
1089,Podgorica,Montenegro,2023-02-23 21:00:00,10.67,79,1.4
1090,Podgorica,Montenegro,2023-02-24 00:00:00,9.78,79,0.93
1091,Podgorica,Montenegro,2023-02-24 03:00:00,9.13,81,1.29
1092,Podgorica,Montenegro,2023-02-24 06:00:00,8.92,82,1.28
1093,Podgorica,Montenegro,2023-02-24 09:00:00,11.92,75,0.8
1094,Podgorica,Montenegro,2023-02-24 12:00:00,13.36,71,1.65
1095,Podgorica,Montenegro,2023-02-24 15:00:00,13.3,73,1.45
1096,Podgorica,Montenegro,2023-02-24 18:00:00,12.06,81,0.9
1097,Podgorica,Montenegro,2023-02-24 21:00:00,11.43,83,1.32
1098,Podgorica,Montenegro,2023-02-25 00:00:00,10.97,86,1.51
1099,Podgorica,Montenegro,2023-02-25 03:00:00,10.77,89,1.42
1100,Podgorica,Montenegro,2023-02-25 06:00:00,10.94,85,1.16
1101,Podgorica,Montenegro,2023-02-25 09:00:00,13.36,71,2.81
1102,Podgorica,Montenegro,2023-02-25 12:00:00,11.87,81,2.89
1103,Podgorica,Montenegro,2023-02-25 15:00:00,11.9,90,2.84
1104,Podgorica,Montenegro,2023-02-25 18:00:00,11.86,89,1.6
1105,Podgorica,Montenegro,2023-02-25 21:00:00,11.76,83,0.7
1106,Podgorica,Montenegro,2023-02-26 00:00:00,11.43,89,3.29
1107,Podgorica,Montenegro,2023-02-26 03:00:00,11.08,94,2.25
1108,Podgorica,Montenegro,2023-02-26 06:00:00,11.56,82,2.01
1109,Podgorica,Montenegro,2023-02-26 09:00:00,11.19,94,3.27
1110,Podgorica,Montenegro,2023-02-26 12:00:00,11.58,94,2.21
1111,Podgorica,Montenegro,2023-02-26 15:00:00,10.04,93,2.4
1112,Podgorica,Montenegro,2023-02-26 18:00:00,9.12,89,1.64
1113,Podgorica,Montenegro,2023-02-26 21:00:00,9.09,91,1.2
1114,Podgorica,Montenegro,2023-02-27 00:00:00,8.64,90,1.54
1115,Podgorica,Montenegro,2023-02-27 03:00:00,9.15,95,0.39
1116,Podgorica,Montenegro,2023-02-27 06:00:00,9.35,93,0.62
1117,Podgorica,Montenegro,2023-02-27 09:00:00,11.94,80,0.63
1118,Podgorica,Montenegro,2023-02-27 12:00:00,13.96,69,1.33
1119,Podgorica,Montenegro,2023-02-27 15:00:00,14.12,68,0.18
1120,Skopje,North Macedonia,2023-02-22 18:00:00,16.89,34,1.05
1121,Skopje,North Macedonia,2023-02-22 21:00:00,15.07,43,0.92
1122,Skopje,North Macedonia,2023-02-23 00:00:00,12.39,55,0.32
1123,Skopje,North Macedonia,2023-02-23 03:00:00,8.79,70,0.07
1124,Skopje,North Macedonia,2023-02-23 06:00:00,8.6,72,0.18
1125,Skopje,North Macedonia,2023-02-23 09:00:00,12.96,56,1.18
1126,Skopje,North Macedonia,2023-02-23 12:00:00,15.78,46,1.72
1127,Skopje,North Macedonia,2023-02-23 15:00:00,15.88,47,1.68
1128,Skopje,North Macedonia,2023-02-23 18:00:00,12.47,57,0.4
1129,Skopje,North Macedonia,2023-02-23 21:00:00,11.36,65,0.96
1130,Skopje,North Macedonia,2023-02-24 00:00:00,9.51,79,1.18
1131,Skopje,North Macedonia,2023-02-24 03:00:00,8.11,90,0.6
1132,Skopje,North Macedonia,2023-02-24 06:00:00,7.97,93,0.32
1133,Skopje,North Macedonia,2023-02-24 09:00:00,12.76,71,1.44
1134,Skopje,North Macedonia,2023-02-24 12:00:00,15.93,55,2.57
1135,Skopje,North Macedonia,2023-02-24 15:00:00,15.91,55,2.84
1136,Skopje,North Macedonia,2023-02-24 18:00:00,11.47,78,1.67
1137,Skopje,North Macedonia,2023-02-24 21:00:00,9.77,85,0.56
1138,Skopje,North Macedonia,2023-02-25 00:00:00,8.45,89,0.6
1139,Skopje,North Macedonia,2023-02-25 03:00:00,7.23,93,1.02
1140,Skopje,North Macedonia,2023-02-25 06:00:00,8.25,91,0.95
1141,Skopje,North Macedonia,2023-02-25 09:00:00,11.17,75,2.19
1142,Skopje,North Macedonia,2023-02-25 12:00:00,16.35,48,1.83
1143,Skopje,North Macedonia,2023-02-25 15:00:00,18.56,38,2.38
1144,Skopje,North Macedonia,2023-02-25 18:00:00,12.73,55,2.15
1145,Skopje,North Macedonia,2023-02-25 21:00:00,10.68,66,1.01
1146,Skopje,North Macedonia,2023-02-26 00:00:00,9.16,78,0.74
1147,Skopje,North Macedonia,2023-02-26 03:00:00,9.12,76,0.6
1148,Skopje,North Macedonia,2023-02-26 06:00:00,8.43,79,0.8
1149,Skopje,North Macedonia,2023-02-26 09:00:00,13.93,53,1.83
1150,Skopje,North Macedonia,2023-02-26 12:00:00,17.29,40,3.11
1151,Skopje,North Macedonia,2023-02-26 15:00:00,14.93,58,0.69
